,pl_name,hostname,sy_dist,pl_rade,pl_orbper,discoverymethod,type
15001,Kepler-167 e,Kepler-167,341.908,5.286154719259407,1071.232624,Transit,
15002,Kepler-167 e,Kepler-167,341.908,11.11,1071.231935,Transit,
15003,Kepler-1670 b,Kepler-1670,2065.98,2.5,20.4998373,Transit,
15004,Kepler-1670 b,Kepler-1670,2065.98,5.286154719259407,20.4998763,Transit,
15005,Kepler-1670 b,Kepler-1670,2065.98,5.286154719259407,20.4999636,Transit,
15006,Kepler-1670 b,Kepler-1670,2065.98,2.8,20.49941,Transit,
15007,Kepler-1670 b,Kepler-1670,2065.98,2.5,20.4998373,Transit,
15008,Kepler-1670 b,Kepler-1670,2065.98,3.356,20.4998,Transit,
15009,Kepler-1670 b,Kepler-1670,2065.98,2.5,20.4998373,Transit,
15010,Kepler-1670 b,Kepler-1670,2065.98,2.8,20.4998763,Transit,
15011,Kepler-1671 b,Kepler-1671,357.059,5.286154719259407,4.16788529,Transit,
15012,Kepler-1671 b,Kepler-1671,357.059,1.07,4.16787814,Transit,
15013,Kepler-1671 b,Kepler-1671,357.059,1.25,4.167856,Transit,
15014,Kepler-1671 b,Kepler-1671,357.059,1.326,4.16787,Transit,
15015,Kepler-1671 b,Kepler-1671,357.059,5.286154719259407,4.16787814,Transit,
15016,Kepler-1671 b,Kepler-1671,357.059,1.05,4.16789251,Transit,
15017,Kepler-1671 b,Kepler-1671,357.059,1.05,4.16789251,Transit,
15018,Kepler-1671 b,Kepler-1671,357.059,1.05,4.16789251,Transit,
15019,Kepler-1672 b,Kepler-1672,391.181,3.16,150.8779906,Transit,
15020,Kepler-1672 b,Kepler-1672,391.181,5.286154719259407,150.8783198,Transit,
15021,Kepler-1672 b,Kepler-1672,391.181,3.16,150.8779906,Transit,
15022,Kepler-1672 b,Kepler-1672,391.181,3.16,150.8779906,Transit,
15023,Kepler-1672 b,Kepler-1672,391.181,4.37,150.8783198,Transit,
15024,Kepler-1672 b,Kepler-1672,391.181,2.97,150.878,Transit,
15025,Kepler-1672 b,Kepler-1672,391.181,5.286154719259407,150.8779276,Transit,
15026,Kepler-1672 b,Kepler-1672,391.181,3.5,150.8811,Transit,
15027,Kepler-1673 b,Kepler-1673,727.187,5.286154719259407,33.7888028,Transit,
15028,Kepler-1673 b,Kepler-1673,727.187,2.62,33.78882491,Transit,
15029,Kepler-1673 b,Kepler-1673,727.187,2.62,33.78882491,Transit,
15030,Kepler-1673 b,Kepler-1673,727.187,2.71,33.7888028,Transit,
15031,Kepler-1673 b,Kepler-1673,727.187,5.286154719259407,33.78873953,Transit,
15032,Kepler-1673 b,Kepler-1673,727.187,2.62,33.78882491,Transit,
15033,Kepler-1673 b,Kepler-1673,727.187,2.936,33.7888,Transit,
15034,Kepler-1673 b,Kepler-1673,727.187,2.5,33.78882,Transit,
15035,Kepler-1674 b,Kepler-1674,1012.48,3.54,62.5613879,Transit,
15036,Kepler-1674 b,Kepler-1674,1012.48,3.53,62.561528,Transit,
15037,Kepler-1674 b,Kepler-1674,1012.48,3.53,62.561528,Transit,
15038,Kepler-1674 b,Kepler-1674,1012.48,5.286154719259407,62.5613879,Transit,
15039,Kepler-1674 b,Kepler-1674,1012.48,3.206,62.5611,Transit,
15040,Kepler-1674 b,Kepler-1674,1012.48,5.286154719259407,62.56160747,Transit,
15041,Kepler-1674 b,Kepler-1674,1012.48,3.53,62.561528,Transit,
15042,Kepler-1674 b,Kepler-1674,1012.48,3.0,62.56259,Transit,
15043,Kepler-1675 b,Kepler-1675,651.117,2.73,63.0381121,Transit,
15044,Kepler-1675 b,Kepler-1675,651.117,2.73,63.0381121,Transit,
15045,Kepler-1675 b,Kepler-1675,651.117,2.73,63.0381121,Transit,
15046,Kepler-1675 b,Kepler-1675,651.117,5.286154719259407,63.0380366,Transit,
15047,Kepler-1675 b,Kepler-1675,651.117,2.59,63.0380366,Transit,
15048,Kepler-1675 b,Kepler-1675,651.117,2.8,63.03814,Transit,
15049,Kepler-1675 b,Kepler-1675,651.117,3.125,63.0382,Transit,
15050,Kepler-1675 b,Kepler-1675,651.117,5.286154719259407,63.03825985,Transit,
15051,Kepler-1676 b,Kepler-1676,731.4047960443471,5.286154719259407,29.92208104,Transit,
15052,Kepler-1676 b,Kepler-1676,731.4047960443471,3.377,29.9221,Transit,
15053,Kepler-1676 b,Kepler-1676,731.4047960443471,1.88,29.92205802,Transit,
15054,Kepler-1676 b,Kepler-1676,731.4047960443471,1.88,29.92205802,Transit,
15055,Kepler-1676 b,Kepler-1676,731.4047960443471,1.88,29.92205802,Transit,
15056,Kepler-1676 b,Kepler-1676,731.4047960443471,3.09,29.92208104,Transit,
15057,Kepler-1676 b,Kepler-1676,731.4047960443471,2.1,29.922091,Transit,
15058,Kepler-1677 b,Kepler-1677,735.369,2.31,22.0640623,Transit,
15059,Kepler-1677 b,Kepler-1677,735.369,2.31,22.0640623,Transit,
15060,Kepler-1677 b,Kepler-1677,735.369,1.98,22.0641,Transit,
15061,Kepler-1677 b,Kepler-1677,735.369,5.286154719259407,22.06399693,Transit,
15062,Kepler-1677 b,Kepler-1677,735.369,2.31,22.0640623,Transit,
15063,Kepler-1677 b,Kepler-1677,735.369,2.702,22.064,Transit,
15064,Kepler-1677 b,Kepler-1677,735.369,2.67,22.06402,Transit,
15065,Kepler-1677 b,Kepler-1677,735.369,5.286154719259407,22.06402,Transit,
15066,Kepler-1678 b,Kepler-1678,847.339,5.286154719259407,147.97391,Transit,
15067,Kepler-1678 b,Kepler-1678,847.339,3.43,147.973027,Transit,
15068,Kepler-1678 b,Kepler-1678,847.339,3.304,147.974,Transit,
15069,Kepler-1678 b,Kepler-1678,847.339,5.286154719259407,147.9729229,Transit,
15070,Kepler-1678 b,Kepler-1678,847.339,3.33,147.97391,Transit,
15071,Kepler-1678 b,Kepler-1678,847.339,3.5,147.9724,Transit,
15072,Kepler-1678 b,Kepler-1678,847.339,3.43,147.973027,Transit,
15073,Kepler-1678 b,Kepler-1678,847.339,3.43,147.973027,Transit,
15074,Kepler-1679 b,Kepler-1679,909.28,1.87,9.75374033,Transit,
15075,Kepler-1679 b,Kepler-1679,909.28,2.069,9.75376,Transit,
15076,Kepler-1679 b,Kepler-1679,909.28,2.18,9.75369069,Transit,
15077,Kepler-1679 b,Kepler-1679,909.28,2.18,9.75369069,Transit,
15078,Kepler-1679 b,Kepler-1679,909.28,2.18,9.75369069,Transit,
15079,Kepler-1679 b,Kepler-1679,909.28,5.286154719259407,9.75374033,Transit,
15080,Kepler-1679 b,Kepler-1679,909.28,5.286154719259407,9.75373853,Transit,
15081,Kepler-1679 b,Kepler-1679,909.28,2.2,9.7538,Transit,
15082,Kepler-168 b,Kepler-168,1343.6,2.12,4.42534621,Transit,
15083,Kepler-168 b,Kepler-168,1343.6,1.46,4.425391,Transit,
15084,Kepler-168 b,Kepler-168,1343.6,1.56,4.425412,Transit,
15085,Kepler-168 b,Kepler-168,1343.6,1.854,13117.276529071569,Transit,
15086,Kepler-168 b,Kepler-168,1343.6,1.63,4.42535097,Transit,
15087,Kepler-168 b,Kepler-168,1343.6,1.54,4.42534621,Transit,
15088,Kepler-168 b,Kepler-168,1343.6,1.54,4.42534621,Transit,
15089,Kepler-168 b,Kepler-168,1343.6,5.286154719259407,4.42535352,Transit,
15090,Kepler-168 b,Kepler-168,1343.6,5.286154719259407,4.42535097,Transit,
15091,Kepler-168 b,Kepler-168,1343.6,1.54,4.42534621,Transit,
15092,Kepler-168 c,Kepler-168,1343.6,2.79,13.1932092,Transit,
15093,Kepler-168 c,Kepler-168,1343.6,2.8,13.19326,Transit,
15094,Kepler-168 c,Kepler-168,1343.6,2.79,13.1932092,Transit,
15095,Kepler-168 c,Kepler-168,1343.6,2.94,13.19322809,Transit,
15096,Kepler-168 c,Kepler-168,1343.6,5.286154719259407,13.19320021,Transit,
15097,Kepler-168 c,Kepler-168,1343.6,2.69,13.193242,Transit,
15098,Kepler-168 c,Kepler-168,1343.6,3.343,13117.276529071569,Transit,
15099,Kepler-168 c,Kepler-168,1343.6,5.286154719259407,13.19308754,Transit,
15100,Kepler-168 c,Kepler-168,1343.6,5.286154719259407,13.19322809,Transit,
15101,Kepler-168 c,Kepler-168,1343.6,2.79,13.1932092,Transit,
15102,Kepler-168 c,Kepler-168,1343.6,3.71,13.1932092,Transit,
15103,Kepler-1680 b,Kepler-1680,310.315,5.286154719259407,8.77419863,Transit,
15104,Kepler-1680 b,Kepler-1680,310.315,1.75,8.77425786,Transit,
15105,Kepler-1680 b,Kepler-1680,310.315,1.42,8.77426218,Transit,
15106,Kepler-1680 b,Kepler-1680,310.315,1.42,8.77426218,Transit,
15107,Kepler-1680 b,Kepler-1680,310.315,5.286154719259407,8.77425786,Transit,
15108,Kepler-1680 b,Kepler-1680,310.315,2.8,8.77406,Transit,
15109,Kepler-1680 b,Kepler-1680,310.315,1.36,8.77424,Transit,
15110,Kepler-1680 b,Kepler-1680,310.315,1.42,8.77426218,Transit,
15111,Kepler-1681 b,Kepler-1681,758.3,5.286154719259407,69.8956789,Transit,
15112,Kepler-1681 b,Kepler-1681,758.3,5.286154719259407,69.8959464,Transit,
15113,Kepler-1681 b,Kepler-1681,758.3,1.84,69.8957158,Transit,
15114,Kepler-1681 b,Kepler-1681,758.3,3.04,69.8956789,Transit,
15115,Kepler-1681 b,Kepler-1681,758.3,1.84,69.8957158,Transit,
15116,Kepler-1681 b,Kepler-1681,758.3,1.84,69.8957158,Transit,
15117,Kepler-1681 b,Kepler-1681,758.3,2.553,69.8956,Transit,
15118,Kepler-1681 b,Kepler-1681,758.3,2.1,69.8941,Transit,
15119,Kepler-1682 b,Kepler-1682,1159.85,2.54,14.83340944,Transit,
15120,Kepler-1682 b,Kepler-1682,1159.85,3.47,14.83339324,Transit,
15121,Kepler-1682 b,Kepler-1682,1159.85,5.286154719259407,14.83340944,Transit,
15122,Kepler-1682 b,Kepler-1682,1159.85,3.47,14.83339324,Transit,
15123,Kepler-1682 b,Kepler-1682,1159.85,2.9,14.8322,Transit,
15124,Kepler-1682 b,Kepler-1682,1159.85,5.286154719259407,14.83329152,Transit,
15125,Kepler-1682 b,Kepler-1682,1159.85,2.889,14.8334,Transit,
15126,Kepler-1682 b,Kepler-1682,1159.85,3.47,14.83339324,Transit,
15127,Kepler-1683 b,Kepler-1683,733.143,1.92,15.03366571,Transit,
15128,Kepler-1683 b,Kepler-1683,733.143,5.286154719259407,15.03353729,Transit,
15129,Kepler-1683 b,Kepler-1683,733.143,1.7,15.03366411,Transit,
15130,Kepler-1683 b,Kepler-1683,733.143,1.92,15.03366571,Transit,
15131,Kepler-1683 b,Kepler-1683,733.143,5.286154719259407,15.03366411,Transit,
15132,Kepler-1683 b,Kepler-1683,733.143,2.0,15.03343,Transit,
15133,Kepler-1683 b,Kepler-1683,733.143,1.875,15.0337,Transit,
15134,Kepler-1683 b,Kepler-1683,733.143,1.92,15.03366571,Transit,
15135,Kepler-1684 b,Kepler-1684,621.996,5.286154719259407,47.7052566,Transit,
15136,Kepler-1684 b,Kepler-1684,621.996,2.871,47.7055,Transit,
15137,Kepler-1684 b,Kepler-1684,621.996,3.62,47.7054612,Transit,
15138,Kepler-1684 b,Kepler-1684,621.996,3.62,47.7054612,Transit,
15139,Kepler-1684 b,Kepler-1684,621.996,2.96,47.7087,Transit,
15140,Kepler-1684 b,Kepler-1684,621.996,5.286154719259407,47.7045936,Transit,
15141,Kepler-1684 b,Kepler-1684,621.996,3.62,47.7054612,Transit,
15142,Kepler-1684 b,Kepler-1684,621.996,2.89,47.7052566,Transit,
15143,Kepler-1685 b,Kepler-1685,1141.89,3.07,20.4904029,Transit,
15144,Kepler-1685 b,Kepler-1685,1141.89,5.286154719259407,20.49041,Transit,
15145,Kepler-1685 b,Kepler-1685,1141.89,3.07,20.4904029,Transit,
15146,Kepler-1685 b,Kepler-1685,1141.89,2.2,20.49013,Transit,
15147,Kepler-1685 b,Kepler-1685,1141.89,2.34,20.49041,Transit,
15148,Kepler-1685 b,Kepler-1685,1141.89,3.07,20.4904029,Transit,
15149,Kepler-1685 b,Kepler-1685,1141.89,5.286154719259407,20.49054658,Transit,
15150,Kepler-1685 b,Kepler-1685,1141.89,2.577,20.4905,Transit,
15151,Kepler-1686 b,Kepler-1686,729.823,5.286154719259407,9.30991834,Transit,
15152,Kepler-1686 b,Kepler-1686,729.823,1.21,9.30991834,Transit,
15153,Kepler-1686 b,Kepler-1686,729.823,1.16,9.30989826,Transit,
15154,Kepler-1686 b,Kepler-1686,729.823,1.16,9.30989826,Transit,
15155,Kepler-1686 b,Kepler-1686,729.823,1.0,9.30955,Transit,
15156,Kepler-1686 b,Kepler-1686,729.823,1.426,9.30987,Transit,
15157,Kepler-1686 b,Kepler-1686,729.823,1.16,9.30989826,Transit,
15158,Kepler-1687 b,Kepler-1687,417.014,1.15,5.779572,Transit,
15159,Kepler-1687 b,Kepler-1687,417.014,1.34,5.77955922,Transit,
15160,Kepler-1687 b,Kepler-1687,417.014,1.656,5.77954,Transit,
15161,Kepler-1687 b,Kepler-1687,417.014,5.286154719259407,5.77957133,Transit,
15162,Kepler-1687 b,Kepler-1687,417.014,1.5,5.77957133,Transit,
15163,Kepler-1687 b,Kepler-1687,417.014,1.34,5.77955922,Transit,
15164,Kepler-1687 b,Kepler-1687,417.014,1.34,5.77955922,Transit,
15165,Kepler-1688 b,Kepler-1688,731.4047960443471,2.53,5.62005172,Transit,
15166,Kepler-1688 b,Kepler-1688,731.4047960443471,2.3,5.620047,Transit,
15167,Kepler-1688 b,Kepler-1688,731.4047960443471,2.53,5.62005172,Transit,
15168,Kepler-1688 b,Kepler-1688,731.4047960443471,5.286154719259407,5.62008419,Transit,
15169,Kepler-1688 b,Kepler-1688,731.4047960443471,2.53,5.62005172,Transit,
15170,Kepler-1688 b,Kepler-1688,731.4047960443471,5.286154719259407,5.62006198,Transit,
15171,Kepler-1688 b,Kepler-1688,731.4047960443471,1.45,5.62006198,Transit,
15172,Kepler-1688 b,Kepler-1688,731.4047960443471,1.262,5.62012,Transit,
15173,Kepler-1689 b,Kepler-1689,294.122,0.84,8.48293296,Transit,
15174,Kepler-1689 b,Kepler-1689,294.122,0.84,8.48293296,Transit,
15175,Kepler-1689 b,Kepler-1689,294.122,0.89,8.482949,Transit,
15176,Kepler-1689 b,Kepler-1689,294.122,0.947,8.483,Transit,
15177,Kepler-1689 b,Kepler-1689,294.122,0.8,8.48299282,Transit,
15178,Kepler-1689 b,Kepler-1689,294.122,0.84,8.48293296,Transit,
15179,Kepler-1689 b,Kepler-1689,294.122,5.286154719259407,8.48299282,Transit,
15180,Kepler-169 b,Kepler-169,406.529,1.149,13117.276529071569,Transit,
15181,Kepler-169 b,Kepler-169,406.529,1.11,3.25058053,Transit,
15182,Kepler-169 b,Kepler-169,406.529,1.3,3.25058053,Transit,
15183,Kepler-169 b,Kepler-169,406.529,1.3,3.25058053,Transit,
15184,Kepler-169 b,Kepler-169,406.529,3.35,3.250641,Transit,
15185,Kepler-169 b,Kepler-169,406.529,1.13,3.250619,Transit,
15186,Kepler-169 b,Kepler-169,406.529,5.286154719259407,3.25058644,Transit,
15187,Kepler-169 b,Kepler-169,406.529,1.19,3.25058201,Transit,
15188,Kepler-169 b,Kepler-169,406.529,1.3,3.25058053,Transit,
15189,Kepler-169 b,Kepler-169,406.529,5.286154719259407,3.25058201,Transit,
15190,Kepler-169 c,Kepler-169,406.529,1.47,6.19543693,Transit,
15191,Kepler-169 c,Kepler-169,406.529,1.32,13117.276529071569,Transit,
15192,Kepler-169 c,Kepler-169,406.529,1.21,6.195469,Transit,
15193,Kepler-169 c,Kepler-169,406.529,3.3,6.195544,Transit,
15194,Kepler-169 c,Kepler-169,406.529,5.286154719259407,6.1954595,Transit,
15195,Kepler-169 c,Kepler-169,406.529,5.286154719259407,6.19547175,Transit,
15196,Kepler-169 c,Kepler-169,406.529,1.47,6.19543693,Transit,
15197,Kepler-169 c,Kepler-169,406.529,1.47,6.19543693,Transit,
15198,Kepler-169 c,Kepler-169,406.529,1.19,6.19543693,Transit,
15199,Kepler-169 c,Kepler-169,406.529,5.286154719259407,6.19558232,Transit,
15200,Kepler-169 c,Kepler-169,406.529,1.37,6.1954595,Transit,
15201,Kepler-169 d,Kepler-169,406.529,1.394,13117.276529071569,Transit,
15202,Kepler-169 d,Kepler-169,406.529,3.76,8.34811,Transit,
15203,Kepler-169 d,Kepler-169,406.529,5.286154719259407,8.34819209,Transit,
15204,Kepler-169 d,Kepler-169,406.529,1.62,8.34818817,Transit,
15205,Kepler-169 d,Kepler-169,406.529,5.286154719259407,8.34817754,Transit,
15206,Kepler-169 d,Kepler-169,406.529,1.91,8.34818817,Transit,
15207,Kepler-169 d,Kepler-169,406.529,1.25,8.348125,Transit,
15208,Kepler-169 d,Kepler-169,406.529,1.91,8.34818817,Transit,
15209,Kepler-169 d,Kepler-169,406.529,1.91,8.34818817,Transit,
15210,Kepler-169 d,Kepler-169,406.529,1.45,8.34819209,Transit,
15211,Kepler-169 d,Kepler-169,406.529,5.286154719259407,8.34820746,Transit,
15212,Kepler-169 e,Kepler-169,406.529,5.286154719259407,13.76708181,Transit,
15213,Kepler-169 e,Kepler-169,406.529,2.75,13.76708539,Transit,
15214,Kepler-169 e,Kepler-169,406.529,6.04,13.767145,Transit,
15215,Kepler-169 e,Kepler-169,406.529,5.286154719259407,13.76710058,Transit,
15216,Kepler-169 e,Kepler-169,406.529,2.75,13.76708539,Transit,
15217,Kepler-169 e,Kepler-169,406.529,2.2,13.767102,Transit,
15218,Kepler-169 e,Kepler-169,406.529,2.75,13.76708539,Transit,
15219,Kepler-169 e,Kepler-169,406.529,2.24,13.76710058,Transit,
15220,Kepler-169 e,Kepler-169,406.529,2.156,13117.276529071569,Transit,
15221,Kepler-169 e,Kepler-169,406.529,2.3,13.76708539,Transit,
15222,Kepler-169 e,Kepler-169,406.529,5.286154719259407,13.76706856,Transit,
15223,Kepler-169 f,Kepler-169,406.529,2.58,87.090195,Transit,
15224,Kepler-169 f,Kepler-169,406.529,5.286154719259407,87.09046342,Transit,
15225,Kepler-169 f,Kepler-169,406.529,7.32,87.09086,Transit,
15226,Kepler-169 f,Kepler-169,406.529,3.12,87.0905994,Transit,
15227,Kepler-169 f,Kepler-169,406.529,5.286154719259407,87.09056794,Transit,
15228,Kepler-169 f,Kepler-169,406.529,3.12,87.0905994,Transit,
15229,Kepler-169 f,Kepler-169,406.529,2.55,87.0905994,Transit,
15230,Kepler-169 f,Kepler-169,406.529,2.95,87.0912594,Transit,
15231,Kepler-169 f,Kepler-169,406.529,5.286154719259407,87.0912594,Transit,
15232,Kepler-169 f,Kepler-169,406.529,3.12,87.0905994,Transit,
15233,Kepler-169 f,Kepler-169,406.529,2.843,13117.276529071569,Transit,
15234,Kepler-1690 b,Kepler-1690,703.789,3.3,234.6356,Transit,
15235,Kepler-1690 b,Kepler-1690,703.789,2.51,234.635379,Transit,
15236,Kepler-1690 b,Kepler-1690,703.789,2.56,234.635652,Transit,
15237,Kepler-1690 b,Kepler-1690,703.789,5.286154719259407,234.6345452,Transit,
15238,Kepler-1690 b,Kepler-1690,703.789,2.51,234.635379,Transit,
15239,Kepler-1690 b,Kepler-1690,703.789,2.811,234.636,Transit,
15240,Kepler-1690 b,Kepler-1690,703.789,5.286154719259407,234.635652,Transit,
15241,Kepler-1690 b,Kepler-1690,703.789,2.51,234.635379,Transit,
15242,Kepler-1691 b,Kepler-1691,1267.67,1.74,3.8482213,Transit,
15243,Kepler-1691 b,Kepler-1691,1267.67,5.286154719259407,3.84822189,Transit,
15244,Kepler-1691 b,Kepler-1691,1267.67,1.74,3.8482213,Transit,
15245,Kepler-1691 b,Kepler-1691,1267.67,1.74,3.8482213,Transit,
15246,Kepler-1691 b,Kepler-1691,1267.67,1.72,3.84822189,Transit,
15247,Kepler-1691 b,Kepler-1691,1267.67,1.835,3.8482,Transit,
15248,Kepler-1691 b,Kepler-1691,1267.67,1.64,3.848208,Transit,
15249,Kepler-1692 b,Kepler-1692,591.019,1.0,5.95960845,Transit,
15250,Kepler-1692 b,Kepler-1692,591.019,1.02,5.95958637,Transit,
15251,Kepler-1692 b,Kepler-1692,591.019,1.0,5.95960845,Transit,
15252,Kepler-1692 b,Kepler-1692,591.019,1.112,5.95966,Transit,
15253,Kepler-1692 b,Kepler-1692,591.019,1.0,5.95960845,Transit,
15254,Kepler-1692 b,Kepler-1692,591.019,5.286154719259407,5.95958637,Transit,
15255,Kepler-1692 b,Kepler-1692,591.019,0.97,5.959585,Transit,
15256,Kepler-1693 b,Kepler-1693,760.065,1.12,12.09997831,Transit,
15257,Kepler-1693 b,Kepler-1693,760.065,1.39,12.0999065,Transit,
15258,Kepler-1693 b,Kepler-1693,760.065,1.1,12.10001,Transit,
15259,Kepler-1693 b,Kepler-1693,760.065,1.12,12.09997831,Transit,
15260,Kepler-1693 b,Kepler-1693,760.065,5.286154719259407,12.0999065,Transit,
15261,Kepler-1693 b,Kepler-1693,760.065,1.289,12.0999,Transit,
15262,Kepler-1693 b,Kepler-1693,760.065,1.12,12.09997831,Transit,
15263,Kepler-1693 c,Kepler-1693,760.065,0.95,5.36374214,Transit,
15264,Kepler-1693 c,Kepler-1693,760.065,0.95,5.36374214,Transit,
15265,Kepler-1693 c,Kepler-1693,760.065,0.89,5.363717,Transit,
15266,Kepler-1693 c,Kepler-1693,760.065,1.15,5.36375016,Transit,
15267,Kepler-1693 c,Kepler-1693,760.065,0.95,5.36374214,Transit,
15268,Kepler-1693 c,Kepler-1693,760.065,0.977,5.36370993,Transit,
15269,Kepler-1693 c,Kepler-1693,760.065,5.286154719259407,5.36375016,Transit,
15270,Kepler-1694 b,Kepler-1694,513.329,5.286154719259407,3.89524296,Transit,
15271,Kepler-1694 b,Kepler-1694,513.329,0.86,3.89523349,Transit,
15272,Kepler-1694 b,Kepler-1694,513.329,0.86,3.89523349,Transit,
15273,Kepler-1694 b,Kepler-1694,513.329,1.18,3.89526,Transit,
15274,Kepler-1694 b,Kepler-1694,513.329,0.96,3.895233,Transit,
15275,Kepler-1694 b,Kepler-1694,513.329,1.13,3.89524296,Transit,
15276,Kepler-1694 b,Kepler-1694,513.329,0.86,3.89523349,Transit,
15277,Kepler-1695 b,Kepler-1695,791.175,1.03,4.73292085,Transit,
15278,Kepler-1695 b,Kepler-1695,791.175,1.03,4.73292085,Transit,
15279,Kepler-1695 b,Kepler-1695,791.175,1.03,4.73292085,Transit,
15280,Kepler-1695 b,Kepler-1695,791.175,5.286154719259407,4.73292061,Transit,
15281,Kepler-1695 b,Kepler-1695,791.175,1.119,4.7329,Transit,
15282,Kepler-1695 b,Kepler-1695,791.175,1.08,4.732914,Transit,
15283,Kepler-1695 b,Kepler-1695,791.175,0.97,4.73292061,Transit,
15284,Kepler-1696 b,Kepler-1696,1506.36,2.33,65.9407869,Transit,
15285,Kepler-1696 b,Kepler-1696,1506.36,5.286154719259407,65.9407869,Transit,
15286,Kepler-1696 b,Kepler-1696,1506.36,2.35,65.941326,Transit,
15287,Kepler-1696 b,Kepler-1696,1506.36,5.286154719259407,65.9412549,Transit,
15288,Kepler-1696 b,Kepler-1696,1506.36,2.81,65.9409,Transit,
15289,Kepler-1696 b,Kepler-1696,1506.36,2.35,65.941326,Transit,
15290,Kepler-1696 b,Kepler-1696,1506.36,2.35,65.941326,Transit,
15291,Kepler-1697 b,Kepler-1697,247.771,2.13,33.4976313,Transit,
15292,Kepler-1697 b,Kepler-1697,247.771,1.26,33.4969,Transit,
15293,Kepler-1697 b,Kepler-1697,247.771,5.286154719259407,33.4969115,Transit,
15294,Kepler-1697 b,Kepler-1697,247.771,2.13,33.4976313,Transit,
15295,Kepler-1697 b,Kepler-1697,247.771,5.286154719259407,33.49803036,Transit,
15296,Kepler-1697 b,Kepler-1697,247.771,2.97,33.4969115,Transit,
15297,Kepler-1697 b,Kepler-1697,247.771,2.13,33.4976313,Transit,
15298,Kepler-1698 b,Kepler-1698,222.345,180.72,1.21069328,Transit,
15299,Kepler-1698 b,Kepler-1698,222.345,180.72,1.21069328,Transit,
15300,Kepler-1698 b,Kepler-1698,222.345,5.286154719259407,1.21069487,Transit,
15301,Kepler-1698 b,Kepler-1698,222.345,0.99,1.21069363,Transit,
15302,Kepler-1698 b,Kepler-1698,222.345,1.073,1.2107,Transit,
15303,Kepler-1698 b,Kepler-1698,222.345,180.72,1.21069328,Transit,
15304,Kepler-1698 b,Kepler-1698,222.345,5.286154719259407,1.21069363,Transit,
15305,Kepler-1699 b,Kepler-1699,818.759,1.41,3.49078834,Transit,
15306,Kepler-1699 b,Kepler-1699,818.759,1.32,3.49078588,Transit,
15307,Kepler-1699 b,Kepler-1699,818.759,1.567,3.49082,Transit,
15308,Kepler-1699 b,Kepler-1699,818.759,5.286154719259407,3.49078588,Transit,
15309,Kepler-1699 b,Kepler-1699,818.759,5.286154719259407,3.49079807,Transit,
15310,Kepler-1699 b,Kepler-1699,818.759,1.41,3.49078834,Transit,
15311,Kepler-1699 b,Kepler-1699,818.759,1.41,3.49078834,Transit,
15312,Kepler-17 b,Kepler-17,720.753,14.8,1.48571095,Transit,
15313,Kepler-17 b,Kepler-17,720.753,5.286154719259407,1.48571099,Transit,
15314,Kepler-17 b,Kepler-17,720.753,5.286154719259407,1.48571099,Transit,
15315,Kepler-17 b,Kepler-17,720.753,14.65,1.48571095,Transit,
15316,Kepler-17 b,Kepler-17,720.753,14.8,1.48571095,Transit,
15317,Kepler-17 b,Kepler-17,720.753,14.339,13117.276529071569,Transit,
15318,Kepler-17 b,Kepler-17,720.753,14.859,1.4857148,Transit,
15319,Kepler-17 b,Kepler-17,720.753,14.908,1.48571091,Transit,
15320,Kepler-17 b,Kepler-17,720.753,14.68,1.4857108,Transit,
15321,Kepler-17 b,Kepler-17,720.753,14.684,1.4857108,Transit,
15322,Kepler-17 b,Kepler-17,720.753,14.82,1.48571127,Transit,
15323,Kepler-17 b,Kepler-17,720.753,14.8,1.48571095,Transit,
15324,Kepler-17 b,Kepler-17,720.753,14.48,1.48571099,Transit,
15325,Kepler-17 b,Kepler-17,720.753,5.286154719259407,1.48571092,Transit,
15326,Kepler-170 b,Kepler-170,738.657,2.94,7.93058775,Transit,
15327,Kepler-170 b,Kepler-170,738.657,2.94,7.93058775,Transit,
15328,Kepler-170 b,Kepler-170,738.657,2.94,7.93058775,Transit,
15329,Kepler-170 b,Kepler-170,738.657,5.286154719259407,7.93058352,Transit,
15330,Kepler-170 b,Kepler-170,738.657,2.965,13117.276529071569,Transit,
15331,Kepler-170 b,Kepler-170,738.657,5.286154719259407,7.9305715,Transit,
15332,Kepler-170 b,Kepler-170,738.657,3.2,7.930592,Transit,
15333,Kepler-170 b,Kepler-170,738.657,3.44,7.930563,Transit,
15334,Kepler-170 b,Kepler-170,738.657,3.08,7.931,Transit,
15335,Kepler-170 b,Kepler-170,738.657,3.05,7.93058352,Transit,
15336,Kepler-170 b,Kepler-170,738.657,2.94,7.93058775,Transit,
15337,Kepler-170 b,Kepler-170,738.657,5.286154719259407,7.93057525,Transit,
15338,Kepler-170 c,Kepler-170,738.657,5.286154719259407,16.6658994,Transit,
15339,Kepler-170 c,Kepler-170,738.657,2.86,16.665863,Transit,
15340,Kepler-170 c,Kepler-170,738.657,2.72,16.66591162,Transit,
15341,Kepler-170 c,Kepler-170,738.657,2.72,16.66591162,Transit,
15342,Kepler-170 c,Kepler-170,738.657,3.31,16.66584,Transit,
15343,Kepler-170 c,Kepler-170,738.657,2.774,13117.276529071569,Transit,
15344,Kepler-170 c,Kepler-170,738.657,2.85,16.6658994,Transit,
15345,Kepler-170 c,Kepler-170,738.657,2.72,16.66591162,Transit,
